timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-05-29,99.27000000,123.29000000,96.11000000,121.50000000,99.27000000,123.29000000,96.11000000,121.50000000,1002796.26360000,1002796.26360000
2021-05-28,103.57000000,105.28000000,87.04000000,99.14000000,103.57000000,105.28000000,87.04000000,99.14000000,424123.68430000,424123.68430000
2021-05-27,108.78000000,108.78000000,95.00000000,103.57000000,108.78000000,108.78000000,95.00000000,103.57000000,299285.70380000,299285.70380000
2021-05-26,99.75000000,108.76000000,95.00000000,108.62000000,99.75000000,108.76000000,95.00000000,108.62000000,380706.89870000,380706.89870000
2021-05-25,106.70000000,111.89000000,86.32000000,99.91000000,106.70000000,111.89000000,86.32000000,99.91000000,585514.98980000,585514.98980000
2021-05-24,72.23000000,109.87000000,70.80000000,106.81000000,72.23000000,109.87000000,70.80000000,106.81000000,621547.05280000,621547.05280000
2021-05-23,91.22000000,94.99000000,60.00000000,72.20000000,91.22000000,94.99000000,60.00000000,72.20000000,747012.45870000,747012.45870000
2021-05-22,100.87000000,107.99000000,86.01000000,91.11000000,100.87000000,107.99000000,86.01000000,91.11000000,758489.22190000,758489.22190000
2021-05-21,84.26000000,109.98000000,77.03000000,100.67000000,84.26000000,109.98000000,77.03000000,100.67000000,950524.24960000,950524.24960000
2021-05-20,72.74000000,91.23000000,63.70000000,84.28000000,72.74000000,91.23000000,63.70000000,84.28000000,404150.20220000,404150.20220000
2021-05-19,115.10000000,117.85000000,53.33000000,72.47000000,115.10000000,117.85000000,53.33000000,72.47000000,705012.98250000,705012.98250000
2021-05-18,114.75000000,123.06000000,109.94000000,115.05000000,114.75000000,123.06000000,109.94000000,115.05000000,239002.95220000,239002.95220000
2021-05-17,125.51000000,126.00000000,109.43000000,114.74000000,125.51000000,126.00000000,109.43000000,114.74000000,375719.88480000,375719.88480000
2021-05-16,127.58000000,136.99000000,117.41000000,125.71000000,127.58000000,136.99000000,117.41000000,125.71000000,204756.46670000,204756.46670000
2021-05-15,148.49000000,153.77000000,125.76000000,127.64000000,148.49000000,153.77000000,125.76000000,127.64000000,288743.20450000,288743.20450000
2021-05-14,137.07000000,149.70000000,132.51000000,148.29000000,137.07000000,149.70000000,132.51000000,148.29000000,206684.16620000,206684.16620000
2021-05-13,131.60000000,158.80000000,123.00000000,137.28000000,131.60000000,158.80000000,123.00000000,137.28000000,542130.08700000,542130.08700000
2021-05-12,146.41000000,158.80000000,131.00000000,131.80000000,146.41000000,158.80000000,131.00000000,131.80000000,415734.85300000,415734.85300000
2021-05-11,128.76000000,147.27000000,124.40000000,146.37000000,128.76000000,147.27000000,124.40000000,146.37000000,311564.02180000,311564.02180000
2021-05-10,145.34000000,146.53000000,118.00000000,128.67000000,145.34000000,146.53000000,118.00000000,128.67000000,238861.29640000,238861.29640000
2021-05-09,142.91000000,147.66000000,135.00000000,145.15000000,142.91000000,147.66000000,135.00000000,145.15000000,251132.52460000,251132.52460000
2021-05-08,146.51000000,169.23000000,139.26000000,142.91000000,146.51000000,169.23000000,139.26000000,142.91000000,986102.66540000,986102.66540000
2021-05-07,127.36000000,147.00000000,117.53000000,146.39000000,127.36000000,147.00000000,117.53000000,146.39000000,395015.70880000,395015.70880000
2021-05-06,118.33000000,128.61000000,111.62000000,127.36000000,118.33000000,128.61000000,111.62000000,127.36000000,292245.11590000,292245.11590000
2021-05-05,111.90000000,119.00000000,110.23000000,118.14000000,111.90000000,119.00000000,110.23000000,118.14000000,224853.80890000,224853.80890000
2021-05-04,116.96000000,117.04000000,105.39000000,112.19000000,116.96000000,117.04000000,105.39000000,112.19000000,241051.75320000,241051.75320000
2021-05-03,120.40000000,125.88000000,109.23000000,116.90000000,120.40000000,125.88000000,109.23000000,116.90000000,173241.79040000,173241.79040000
2021-05-02,125.54000000,127.00000000,117.54000000,120.46000000,125.54000000,127.00000000,117.54000000,120.46000000,127146.70480000,127146.70480000
2021-05-01,120.25000000,127.92000000,118.50000000,125.52000000,120.25000000,127.92000000,118.50000000,125.52000000,175325.85790000,175325.85790000
2021-04-30,119.52000000,123.50000000,116.29000000,120.37000000,119.52000000,123.50000000,116.29000000,120.37000000,203420.30150000,203420.30150000
2021-04-29,123.40000000,123.65000000,112.38000000,119.55000000,123.40000000,123.65000000,112.38000000,119.55000000,279230.44000000,279230.44000000
